"code_site";"code_station";"grandeur_hydro";"date_debut_serie";"date_fin_serie";"statut_serie";"code_systeme_alti_serie";"date_obs";"resultat_obs";"code_methode_obs";"libelle_methode_obs";"code_qualification_obs";"libelle_qualification_obs";"continuite_obs_hydro";"longitude";"latitude"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T05:00:00Z";"4";"31";"2024-07-29T04:20:00Z";"219000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T05:00:00Z";"4";"31";"2024-07-29T04:10:00Z";"1967.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T05:00:00Z";"4";"31";"2024-07-29T04:10:00Z";"219000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T04:00:00Z";"1966.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T04:00:00Z";"218000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:50:00Z";"1966.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:50:00Z";"218000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:40:00Z";"1965.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:40:00Z";"217000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:30:00Z";"1963.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:30:00Z";"215000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:20:00Z";"1963.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:20:00Z";"215000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:10:00Z";"1961.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T04:00:00Z";"4";"31";"2024-07-29T03:10:00Z";"213000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T03:00:00Z";"1960.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T03:00:00Z";"212000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:50:00Z";"1960.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:50:00Z";"212000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:40:00Z";"1957.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:40:00Z";"209000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:30:00Z";"1956.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:30:00Z";"208000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:20:00Z";"1955.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:20:00Z";"207000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:10:00Z";"1952.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T03:00:00Z";"4";"31";"2024-07-29T02:10:00Z";"204000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T02:00:00Z";"1952.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T02:00:00Z";"204000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:50:00Z";"1950.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:50:00Z";"202000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:40:00Z";"1948.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:40:00Z";"199000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:30:00Z";"1946.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:30:00Z";"197000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:20:00Z";"1945.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:20:00Z";"195000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:10:00Z";"1945.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T02:00:00Z";"4";"31";"2024-07-29T01:10:00Z";"195000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T01:00:00Z";"1942.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T01:00:00Z";"191000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:50:00Z";"1940.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:50:00Z";"188000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:40:00Z";"1937.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:40:00Z";"184000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:30:00Z";"1935.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:30:00Z";"182000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:20:00Z";"1933.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:20:00Z";"179000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:10:00Z";"1930.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-29T00:10:00Z";"2024-07-29T01:00:00Z";"4";"31";"2024-07-29T00:10:00Z";"175000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-29T00:00:00Z";"1928.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-29T00:00:00Z";"172000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:50:00Z";"1926.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:50:00Z";"169000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:40:00Z";"1925.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:40:00Z";"168000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:30:00Z";"1925.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:30:00Z";"168000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:20:00Z";"1920.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:20:00Z";"161000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:10:00Z";"1920.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T23:10:00Z";"2024-07-29T00:00:00Z";"4";"31";"2024-07-28T23:10:00Z";"161000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T23:00:00Z";"1916.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T23:00:00Z";"156000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:50:00Z";"1918.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:50:00Z";"159000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:40:00Z";"1920.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:40:00Z";"161000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:30:00Z";"1918.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:30:00Z";"159000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:20:00Z";"1917.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:20:00Z";"157000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:10:00Z";"1916.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T23:00:00Z";"4";"31";"2024-07-28T22:10:00Z";"156000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T22:00:00Z";"1917.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T22:00:00Z";"157000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:50:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:50:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:40:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:40:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:30:00Z";"1912.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:30:00Z";"150000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:20:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:20:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:10:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T22:00:00Z";"4";"31";"2024-07-28T21:10:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T21:00:00Z";"1916.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T21:00:00Z";"156000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:50:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:50:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:40:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:40:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:30:00Z";"1920.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:30:00Z";"161000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:20:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:20:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:10:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T21:00:00Z";"4";"31";"2024-07-28T20:10:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T20:00:00Z";"1915.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T20:00:00Z";"154000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:50:00Z";"1918.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:50:00Z";"159000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:40:00Z";"1918.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:40:00Z";"159000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:30:00Z";"1923.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:30:00Z";"165000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:20:00Z";"1922.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:20:00Z";"164000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:10:00Z";"1923.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-28T00:10:00Z";"2024-07-28T20:00:00Z";"4";"31";"2024-07-28T19:10:00Z";"165000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-28T00:10:00Z";"2024-07-28T19:00:00Z";"4";"31";"2024-07-28T19:00:00Z";"1926.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
